ts,ts_iso,topic,device_type,device_id,voltage,current_signed,current,power_signed,power,direction,ip,raw_payload
1771245573496,2026-02-16T18:39:33,battery/data,,,,,,,,,,"{""uptime_ms"":4804293,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245578451,2026-02-16T18:39:38,battery/data,,,,,,,,,,"{""uptime_ms"":4809294,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245583443,2026-02-16T18:39:43,battery/data,,,,,,,,,,"{""uptime_ms"":4814295,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245588447,2026-02-16T18:39:48,battery/data,,,,,,,,,,"{""uptime_ms"":4819296,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245593451,2026-02-16T18:39:53,battery/data,,,,,,,,,,"{""uptime_ms"":4824297,""bus_V"":3.852,""shunt_mV"":-0.040,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245598453,2026-02-16T18:39:58,battery/data,,,,,,,,,,"{""uptime_ms"":4829298,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245603450,2026-02-16T18:40:03,battery/data,,,,,,,,,,"{""uptime_ms"":4834299,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245608452,2026-02-16T18:40:08,battery/data,,,,,,,,,,"{""uptime_ms"":4839300,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245613451,2026-02-16T18:40:13,battery/data,,,,,,,,,,"{""uptime_ms"":4844301,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245618449,2026-02-16T18:40:18,battery/data,,,,,,,,,,"{""uptime_ms"":4849302,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245623447,2026-02-16T18:40:23,battery/data,,,,,,,,,,"{""uptime_ms"":4854303,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245628455,2026-02-16T18:40:28,battery/data,,,,,,,,,,"{""uptime_ms"":4859304,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245633452,2026-02-16T18:40:33,battery/data,,,,,,,,,,"{""uptime_ms"":4864305,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245638454,2026-02-16T18:40:38,battery/data,,,,,,,,,,"{""uptime_ms"":4869306,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245643467,2026-02-16T18:40:43,battery/data,,,,,,,,,,"{""uptime_ms"":4874307,""bus_V"":3.856,""shunt_mV"":-0.040,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245648466,2026-02-16T18:40:48,battery/data,,,,,,,,,,"{""uptime_ms"":4879308,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.004,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245653459,2026-02-16T18:40:53,battery/data,,,,,,,,,,"{""uptime_ms"":4884309,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245658458,2026-02-16T18:40:58,battery/data,,,,,,,,,,"{""uptime_ms"":4889310,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245663462,2026-02-16T18:41:03,battery/data,,,,,,,,,,"{""uptime_ms"":4894311,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245668457,2026-02-16T18:41:08,battery/data,,,,,,,,,,"{""uptime_ms"":4899312,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245673467,2026-02-16T18:41:13,battery/data,,,,,,,,,,"{""uptime_ms"":4904313,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245678464,2026-02-16T18:41:18,battery/data,,,,,,,,,,"{""uptime_ms"":4909314,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245683476,2026-02-16T18:41:23,battery/data,,,,,,,,,,"{""uptime_ms"":4914315,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245688464,2026-02-16T18:41:28,battery/data,,,,,,,,,,"{""uptime_ms"":4919316,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245693466,2026-02-16T18:41:33,battery/data,,,,,,,,,,"{""uptime_ms"":4924317,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245698466,2026-02-16T18:41:38,battery/data,,,,,,,,,,"{""uptime_ms"":4929318,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245703517,2026-02-16T18:41:43,battery/data,,,,,,,,,,"{""uptime_ms"":4934319,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245708470,2026-02-16T18:41:48,battery/data,,,,,,,,,,"{""uptime_ms"":4939320,""bus_V"":3.852,""shunt_mV"":0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245713470,2026-02-16T18:41:53,battery/data,,,,,,,,,,"{""uptime_ms"":4944321,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245718468,2026-02-16T18:41:58,battery/data,,,,,,,,,,"{""uptime_ms"":4949322,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245723509,2026-02-16T18:42:03,battery/data,,,,,,,,,,"{""uptime_ms"":4954323,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245728531,2026-02-16T18:42:08,battery/data,,,,,,,,,,"{""uptime_ms"":4959324,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245733483,2026-02-16T18:42:13,battery/data,,,,,,,,,,"{""uptime_ms"":4964325,""bus_V"":3.848,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245738475,2026-02-16T18:42:18,battery/data,,,,,,,,,,"{""uptime_ms"":4969326,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245743476,2026-02-16T18:42:23,battery/data,,,,,,,,,,"{""uptime_ms"":4974327,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245748475,2026-02-16T18:42:28,battery/data,,,,,,,,,,"{""uptime_ms"":4979328,""bus_V"":3.848,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245753476,2026-02-16T18:42:33,battery/data,,,,,,,,,,"{""uptime_ms"":4984329,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245758472,2026-02-16T18:42:38,battery/data,,,,,,,,,,"{""uptime_ms"":4989330,""bus_V"":3.848,""shunt_mV"":0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245763517,2026-02-16T18:42:43,battery/data,,,,,,,,,,"{""uptime_ms"":4994331,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245768482,2026-02-16T18:42:48,battery/data,,,,,,,,,,"{""uptime_ms"":4999332,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245773485,2026-02-16T18:42:53,battery/data,,,,,,,,,,"{""uptime_ms"":5004333,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245778482,2026-02-16T18:42:58,battery/data,,,,,,,,,,"{""uptime_ms"":5009334,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245783489,2026-02-16T18:43:03,battery/data,,,,,,,,,,"{""uptime_ms"":5014335,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245788491,2026-02-16T18:43:08,battery/data,,,,,,,,,,"{""uptime_ms"":5019336,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245793492,2026-02-16T18:43:13,battery/data,,,,,,,,,,"{""uptime_ms"":5024337,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245798496,2026-02-16T18:43:18,battery/data,,,,,,,,,,"{""uptime_ms"":5029338,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245803491,2026-02-16T18:43:23,battery/data,,,,,,,,,,"{""uptime_ms"":5034339,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245808487,2026-02-16T18:43:28,battery/data,,,,,,,,,,"{""uptime_ms"":5039340,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245813489,2026-02-16T18:43:33,battery/data,,,,,,,,,,"{""uptime_ms"":5044341,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245818504,2026-02-16T18:43:38,battery/data,,,,,,,,,,"{""uptime_ms"":5049342,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245825247,2026-02-16T18:43:45,battery/data,,,,,,,,,,"{""uptime_ms"":5054343,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245828504,2026-02-16T18:43:48,battery/data,,,,,,,,,,"{""uptime_ms"":5059344,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245833524,2026-02-16T18:43:53,battery/data,,,,,,,,,,"{""uptime_ms"":5064345,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245838506,2026-02-16T18:43:58,battery/data,,,,,,,,,,"{""uptime_ms"":5069346,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245843507,2026-02-16T18:44:03,battery/data,,,,,,,,,,"{""uptime_ms"":5074347,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245848510,2026-02-16T18:44:08,battery/data,,,,,,,,,,"{""uptime_ms"":5079348,""bus_V"":3.852,""shunt_mV"":0.030,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245853522,2026-02-16T18:44:13,battery/data,,,,,,,,,,"{""uptime_ms"":5084349,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245858519,2026-02-16T18:44:18,battery/data,,,,,,,,,,"{""uptime_ms"":5089350,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245865308,2026-02-16T18:44:25,battery/data,,,,,,,,,,"{""uptime_ms"":5094351,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245868516,2026-02-16T18:44:28,battery/data,,,,,,,,,,"{""uptime_ms"":5099352,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245873555,2026-02-16T18:44:33,battery/data,,,,,,,,,,"{""uptime_ms"":5104353,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245878518,2026-02-16T18:44:38,battery/data,,,,,,,,,,"{""uptime_ms"":5109354,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245883514,2026-02-16T18:44:43,battery/data,,,,,,,,,,"{""uptime_ms"":5114355,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245888517,2026-02-16T18:44:48,battery/data,,,,,,,,,,"{""uptime_ms"":5119356,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245893565,2026-02-16T18:44:53,battery/data,,,,,,,,,,"{""uptime_ms"":5124357,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245898524,2026-02-16T18:44:58,battery/data,,,,,,,,,,"{""uptime_ms"":5129358,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245903551,2026-02-16T18:45:03,battery/data,,,,,,,,,,"{""uptime_ms"":5134359,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245908559,2026-02-16T18:45:08,battery/data,,,,,,,,,,"{""uptime_ms"":5139360,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245913524,2026-02-16T18:45:13,battery/data,,,,,,,,,,"{""uptime_ms"":5144361,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245918531,2026-02-16T18:45:18,battery/data,,,,,,,,,,"{""uptime_ms"":5149362,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245923531,2026-02-16T18:45:23,battery/data,,,,,,,,,,"{""uptime_ms"":5154363,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245928535,2026-02-16T18:45:28,battery/data,,,,,,,,,,"{""uptime_ms"":5159364,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245933523,2026-02-16T18:45:33,battery/data,,,,,,,,,,"{""uptime_ms"":5164365,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245941739,2026-02-16T18:45:41,battery/data,,,,,,,,,,"{""uptime_ms"":5169366,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245943531,2026-02-16T18:45:43,battery/data,,,,,,,,,,"{""uptime_ms"":5174367,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245948564,2026-02-16T18:45:48,battery/data,,,,,,,,,,"{""uptime_ms"":5179368,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245953584,2026-02-16T18:45:53,battery/data,,,,,,,,,,"{""uptime_ms"":5184369,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245958533,2026-02-16T18:45:58,battery/data,,,,,,,,,,"{""uptime_ms"":5189370,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245963539,2026-02-16T18:46:03,battery/data,,,,,,,,,,"{""uptime_ms"":5194371,""bus_V"":3.848,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245968531,2026-02-16T18:46:08,battery/data,,,,,,,,,,"{""uptime_ms"":5199372,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245973538,2026-02-16T18:46:13,battery/data,,,,,,,,,,"{""uptime_ms"":5204373,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245978539,2026-02-16T18:46:18,battery/data,,,,,,,,,,"{""uptime_ms"":5209374,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245983534,2026-02-16T18:46:23,battery/data,,,,,,,,,,"{""uptime_ms"":5214375,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245988538,2026-02-16T18:46:28,battery/data,,,,,,,,,,"{""uptime_ms"":5219376,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245993538,2026-02-16T18:46:33,battery/data,,,,,,,,,,"{""uptime_ms"":5224377,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771245998538,2026-02-16T18:46:38,battery/data,,,,,,,,,,"{""uptime_ms"":5229378,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246003535,2026-02-16T18:46:43,battery/data,,,,,,,,,,"{""uptime_ms"":5234379,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246008541,2026-02-16T18:46:48,battery/data,,,,,,,,,,"{""uptime_ms"":5239380,""bus_V"":3.848,""shunt_mV"":0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246013561,2026-02-16T18:46:53,battery/data,,,,,,,,,,"{""uptime_ms"":5244381,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246018537,2026-02-16T18:46:58,battery/data,,,,,,,,,,"{""uptime_ms"":5249382,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246023545,2026-02-16T18:47:03,battery/data,,,,,,,,,,"{""uptime_ms"":5254383,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246028552,2026-02-16T18:47:08,battery/data,,,,,,,,,,"{""uptime_ms"":5259384,""bus_V"":3.852,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246033542,2026-02-16T18:47:13,battery/data,,,,,,,,,,"{""uptime_ms"":5264385,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246038544,2026-02-16T18:47:18,battery/data,,,,,,,,,,"{""uptime_ms"":5269386,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246043546,2026-02-16T18:47:23,battery/data,,,,,,,,,,"{""uptime_ms"":5274387,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246048554,2026-02-16T18:47:28,battery/data,,,,,,,,,,"{""uptime_ms"":5279388,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246053554,2026-02-16T18:47:33,battery/data,,,,,,,,,,"{""uptime_ms"":5284389,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246058599,2026-02-16T18:47:38,battery/data,,,,,,,,,,"{""uptime_ms"":5289390,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246063551,2026-02-16T18:47:43,battery/data,,,,,,,,,,"{""uptime_ms"":5294391,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246068553,2026-02-16T18:47:48,battery/data,,,,,,,,,,"{""uptime_ms"":5299392,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246073554,2026-02-16T18:47:53,battery/data,,,,,,,,,,"{""uptime_ms"":5304393,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246078558,2026-02-16T18:47:58,battery/data,,,,,,,,,,"{""uptime_ms"":5309394,""bus_V"":3.848,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246083555,2026-02-16T18:48:03,battery/data,,,,,,,,,,"{""uptime_ms"":5314395,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246088574,2026-02-16T18:48:08,battery/data,,,,,,,,,,"{""uptime_ms"":5319396,""bus_V"":3.852,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246093565,2026-02-16T18:48:13,battery/data,,,,,,,,,,"{""uptime_ms"":5324397,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246098556,2026-02-16T18:48:18,battery/data,,,,,,,,,,"{""uptime_ms"":5329398,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246103566,2026-02-16T18:48:23,battery/data,,,,,,,,,,"{""uptime_ms"":5334399,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246108558,2026-02-16T18:48:28,battery/data,,,,,,,,,,"{""uptime_ms"":5339400,""bus_V"":3.852,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246113565,2026-02-16T18:48:33,battery/data,,,,,,,,,,"{""uptime_ms"":5344401,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246123567,2026-02-16T18:48:43,battery/data,,,,,,,,,,"{""uptime_ms"":5349402,""bus_V"":3.848,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246123569,2026-02-16T18:48:43,battery/data,,,,,,,,,,"{""uptime_ms"":5354403,""bus_V"":3.852,""shunt_mV"":0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246128567,2026-02-16T18:48:48,battery/data,,,,,,,,,,"{""uptime_ms"":5359404,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246133574,2026-02-16T18:48:53,battery/data,,,,,,,,,,"{""uptime_ms"":5364405,""bus_V"":3.852,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246138565,2026-02-16T18:48:58,battery/data,,,,,,,,,,"{""uptime_ms"":5369406,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246143570,2026-02-16T18:49:03,battery/data,,,,,,,,,,"{""uptime_ms"":5374407,""bus_V"":3.848,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
1771246148563,2026-02-16T18:49:08,battery/data,,,,,,,,,,"{""uptime_ms"":5379408,""bus_V"":3.848,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":100.00,""soh_percent"":19.31}"
